ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,Unnamed: 0
600505.SH,20190419,20181231,俞建军,800000,0.22,0
600506.SH,20190420,20181231,邓春城,1346124,0.91,0
600507.SH,20190222,20181231,招商银行股份有限公司-上证红利交易型开放式指数证券投资基金,7337417,0.51,0
600508.SH,20190316,20181231,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1607339,0.22,0
600509.SH,20190426,20181231,石河子城市建设投资经营有限公司,43541364,3.78,0
600510.SH,20190418,20181231,昝圣达,110062893,10.51,0
600511.SH,20190322,20181231,上海汽车集团股权投资有限公司-上汽投资-颀瑞1号,5220882,0.68,0
600512.SH,20190427,20181231,云南国际信托有限公司-云信-弘瑞20号集合资金信托计划,34078950,2.13,0
600513.SH,20190328,20181231,翁丽娟,1450000,0.51,0
600515.SH,20190430,20181231,重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金,114317075,2.93,0
600516.SH,20190427,20181231,辽宁方大集团实业有限公司,730782992,40.43,0
600517.SH,20190420,20181231,香港中央结算有限公司(陆股通),3177916,0.23,0
600518.SH,20190430,20181231,康美实业投资控股有限公司,1637016058,32.91,0
600519.SH,20190329,20181231,GIC PRIVATE LIMITED,3904946,0.31,0
600520.SH,20190326,20181231,安徽省文一资产管理有限公司,1567903,0.99,0
600521.SH,20190430,20181231,翁震宇,17014244,1.36,0
600522.SH,20190429,20181231,平安基金-浦发银行-云南国际信托-云信智兴2017-213号单一资金信托,36829945,1.2,0
600523.SH,20190315,20181231,贵阳市工业投资(集团)有限公司,26530792,6.56,0
600525.SH,20190427,20181231,山东科兴药业有限公司,103425058,7.81,0
600526.SH,20190419,20181231,蔡冬妍,827800,0.15,0
600527.SH,20190417,20181231,陆金姝,6942700,0.48,0
600528.SH,20190328,20181231,中央汇金资产管理有限责任公司,27765900,1.25,0
600529.SH,20190423,20181231,基本养老保险基金八零五组合,5999960,1.41,0
600530.SH,20190420,20181231,中金投资(集团)有限公司,32640000,4.18,0
600531.SH,20190418,20181231,李荣国,4396887,0.4,0
600532.SH,20190425,20181231,上海晶茨投资管理有限公司,135142264,26.19,0
600533.SH,20190418,20181231,吴麒,4360000,0.42,0
600535.SH,20190423,20181231,平安信托有限责任公司-投资精英之淡水泉,9756125,0.64,0
600536.SH,20190329,20181231,中国工商银行股份有限公司-诺安成长股票型证券投资基金,1447011,0.29,0
600537.SH,20190423,20181231,姚志中,5758812,0.49,0
600538.SH,20190423,20181231,姚芳媛,21000000,4.52,0
600539.SH,20190328,20181231,王泽洋,7164046,3.11,0
600540.SH,20190328,20181231,蒋全福,3168835,0.67,0
600543.SH,20190427,20181231,华软投资控股有限公司,15906273,4.95,0
600545.SH,20190426,20181231,谢建勇,19196932,1.01,0
600546.SH,20190330,20181231,上海臻越资产管理有限公司,6871911,0.35,0
600547.SH,20190329,20181231,山东黄金集团青岛黄金有限公司,16054672,0.73,0
600548.SH,20190323,20181231,深圳市深广惠公路开发总公司,411459887,18.87,0
600549.SH,20190413,20181231,郁玉生,12040015,0.85,0
600550.SH,20190416,20181231,詹欣先,2391600,0.13,0
600551.SH,20190418,20181231,中国证券金融股份有限公司,1505333,0.3,0
600552.SH,20190315,20181231,欧木兰,20713377,2.71,0
600555.SH,20190429,20181231,刘妙娥,5238900,0.4,0
600556.SH,20190321,20181231,李玉祥,2028497,0.51,0
600557.SH,20190410,20181231,国泰君安证券-建设银行-国泰君安君得鑫股票集合资产管理计划,16321658,2.65,0
600558.SH,20190329,20181231,高飞,2689725,0.3,0
600559.SH,20190427,20181231,北京泰宇德鸿投资中心(有限合伙),30623131,4.6,0
600560.SH,20190323,20181231,孙信根,793315,0.35,0
600561.SH,20190330,20181231,谭召龙,1083200,0.46,0
600562.SH,20190410,20181231,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,8501400,1.37,0
600563.SH,20190404,20181231,中央汇金资产管理有限责任公司,6984000,3.1,0
600565.SH,20190326,20181231,中信证券股份有限公司,10147706,0.42,0
600566.SH,20190420,20181231,曹龙祥,46838458,5.75,0
600567.SH,20190319,20181231,林文新,64112666,1.4,0
600568.SH,20190430,20181231,深圳市一体正润资产管理有限公司,66458359,3.33,0
600569.SH,20190321,20181231,中国人寿保险(集团)公司-传统-普通保险产品,2999954,0.13,0
600570.SH,20190330,20181231,彭政纲,7100000,1.15,0
600571.SH,20190413,20181231,宁波经济技术开发区春秋科技开发有限公司,21929200,4.99,0
600572.SH,20190425,20181231,胡季强,234679085,8.8,0
600573.SH,20190425,20181231,深圳天谷资产管理有限公司-天谷深度价值一号私募基金,1663510,0.67,0
600575.SH,20190322,20181231,苏祺,20661200,0.53,0
600576.SH,20190413,20181231,浙江祥源文化股份有限公司回购专用证券账户,8564544,1.32,0
600577.SH,20190402,20181231,华安财产保险股份有限公司-传统保险产品,175950000,9,0
600578.SH,20190427,20181231,北京能源集团有限责任公司,1598336144,23.69,0
600579.SH,20190426,20181231,中车汽修(集团)总公司,3000000,0.73,0
600580.SH,20190425,20181231,浙江卧龙舜禹投资有限公司,422798480,32.69,0
600581.SH,20190326,20181231,江阴金汇投资有限公司,3910200,0.26,0
600582.SH,20190329,20181231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,18157967,0.44,0
600583.SH,20190326,20181231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,36704400,0.83,0
600584.SH,20190427,20181231,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,38394428,2.4,0
600585.SH,20190322,20181231,中国工商银行-上证50交易型开放式指数证券投资基金,21373292,0.4,0
600586.SH,20190430,20181231,山东金晶节能玻璃有限公司,399305278,27.38,0
600587.SH,20190415,20181231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,5628600,1.38,0
600588.SH,20190316,20181231,刘世运,22170000,1.16,0
600589.SH,20190423,20181231,杨宝生,6475713,0.92,0
600590.SH,20190420,20181231,中国海外控股集团有限公司,51996672,6,0
600592.SH,20190425,20181231,漳州市九龙江集团有限公司,151233800,37.85,0
600593.SH,20190427,20181231,上海嘉恳资产管理有限公司-嘉恳茂溪5号私募投资基金,2031300,1.58,0
600594.SH,20190430,20181231,郎洪平,7912009,1,0
600595.SH,20190430,20181231,厦门豫联投资合伙企业(有限合伙),70298769,3.58,0
600596.SH,20190416,20181231,姜永平,3390059,0.48,0
600597.SH,20190326,20181231,全国社保基金六零四组合,6345699,0.52,0
600598.SH,20190404,20181231,黑龙江北大荒农垦集团总公司,1140262121,64.14,0
600599.SH,20190419,20181231,赵伟平,3642489,2.19,0
600600.SH,20190329,20181231,中国建银投资有限责任公司,17574505,1.3,0
600601.SH,20190427,20181231,张佳华,14918900,0.68,0
600602.SH,20190323,20181231,中国工商银行股份有限公司-上证上海改革发展主题交易型开放式指数发起式证券投资基金,5205500,0.38,0
600603.SH,20190318,20181231,盐城市宏天物资实业有限公司,4245040,0.34,0
600604.SH,20190328,20181231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,3337287,0.18,0
600605.SH,20190228,20181231,上海弘昌晟集团有限公司,48373895,32.83,0
600606.SH,20190423,20181231,招商银行股份有限公司-光大保德信优势配置混合型证券投资基金,37667050,0.31,0
600608.SH,20190326,20181231,张_,2472300,0.75,0
600609.SH,20190330,20181231,北京桑海汇通资产管理中心(有限合伙),7566102,0.69,0
600610.SH,20190628,20181231,徐小岳XIUXIAOYUE,4078400,0.38,0
600611.SH,20190330,20181231,吴海洋,9243133,0.39,0
600612.SH,20190426,20181231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,8581769,1.64,0
600613.SH,20190430,20181231,文邦英,10000000,1.87,0
600615.SH,20190426,20181231,张广锦,1580284,0.84,0
600616.SH,20190330,20181231,上海益民食品一厂(集团)有限公司,2707145,0.53,0
600617.SH,20190417,20181231,程兆福,10000000,0.92,0
600618.SH,20190418,20181231,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,2446842,0.21,0
600619.SH,20190412,20181231,GUOTAI JUNAN SECURITIES (HONGKONG) LIMITED,28855796,3.33,0
600620.SH,20190410,20181231,袁宏珠,3627321,0.53,0
600621.SH,20190329,20181231,上海益民食品一厂(集团)有限公司,6831436,0.64,0
600622.SH,20190410,20181231,上海嘉定缘和贸易有限公司,22555753,1.96,0
600623.SH,20190423,20181231,上海国盛集团投资有限公司,29230769,1.38,0
600624.SH,20190420,20181231,郑隆友,1666300,0.24,0
600626.SH,20190427,20181231,江苏国泰国际集团国贸股份有限公司,11857707,1.39,0
600628.SH,20190412,20181231,昝圣达,23600000,3.65,0
600629.SH,20190430,20181231,上海国盛(集团)有限公司,66083468,15.29,0
600630.SH,20190330,20181231,吴品高,1000000,0.24,0
600633.SH,20190329,20181231,泰达宏利基金-浦发银行-粤财信托-粤财信托·物朴2号定增基金集合资金信托计划,9149184,0.7,0
600634.SH,20190427,20181231,上海富控文化传媒有限公司,157876590,27.42,0
600635.SH,20190330,20181231,丁秀敏,10597600,0.36,0
600636.SH,20190425,20181231,中国文化产业发展集团有限公司,110216220,24.66,0
600637.SH,20190430,20181231,上海久事体育资产经营有限公司,22551658,0.66,0
600638.SH,20190417,20181231,北京禾晟源投资管理有限公司-禾晟源稳进三期私募证券投资基金,8807780,1.31,0
600639.SH,20190413,20181231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,10386242,0.93,0
600640.SH,20190330,20181231,上海捷时达邮政专递公司,3879383,0.49,0
600641.SH,20190418,20181231,上海万业企业股份有限公司回购专用证券账户,15610400,1.94,0
600642.SH,20190430,20181231,中央汇金资产管理有限责任公司,51136900,1.12,0
600643.SH,20190330,20181231,刘靖基,9085727,0.56,0
600644.SH,20190328,20181231,梁晓环,1235800,0.23,0
600645.SH,20190430,20181231,王辉,8705707,1.98,0
600647.SH,20190420,20181231,孟宪慧,900100,0.65,0
600648.SH,20190427,20181231,鑫益(香港)投资有限公司,6923640,0.61,0
600649.SH,20190320,20181231,建投中信资产管理有限责任公司,7998073,0.32,0
600650.SH,20190330,20181231,上海锦江国际酒店(集团)股份有限公司,212586460,38.54,0
600651.SH,20190420,20181231,上海仪电电子(集团)有限公司,218085513,22.05,0
600652.SH,20190430,20181231,大连卓皓贸易有限公司,20677570,2.48,0
600653.SH,20190430,20181231,辽宁正国投资发展有限公司,197280000,10.14,0
600654.SH,20190430,20181231,国金证券-浦发银行-国金中安消增持1号集合资产管理计划,5899385,0.46,0
600655.SH,20190326,20181231,上海复地投资管理有限公司,1023403904,26.37,0
600657.SH,20190329,20181231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,8901562,0.31,0
600658.SH,20190427,20181231,联想控股股份有限公司,8811741,0.79,0
600660.SH,20190316,20181231,白永丽,34653315,1.38,0
600661.SH,20190425,20181231,上海交大产业投资管理(集团)有限公司,34768233,12.13,0
600662.SH,20190420,20181231,中国工商银行股份有限公司-上证上海改革发展主题交易型开放式指数发起式证券投资基金,2386900,0.23,0
600663.SH,20190330,20181231,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,13462235,0.4,0
600664.SH,20190316,20181231,浙江省财务开发公司,23883418,0.94,0
600665.SH,20190321,20181231,西安高新技术产业开发区房地产开发公司,494553735,57.23,0
600666.SH,20190426,20181231,褚淑霞,157483093,12.83,0
600667.SH,20190404,20181231,赵振元,30588235,1.45,0
600668.SH,20190430,20181231,吴建新,2200501,0.64,0
600671.SH,20190427,20181231,长城影视文化企业集团有限公司,33181813,27.25,0
600673.SH,20190329,20181231,深圳市明达资产管理有限公司-明达12期私募投资基金,47961888,1.59,0
600674.SH,20190419,20181231,中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金,34733759,0.79,0
600675.SH,20190306,20181231,李菁,15834600,0.31,0
600676.SH,20190328,20181231,中国人民财产保险股份有限公司-传统-普通保险产品-008C-CT001沪,3565045,0.35,0
600678.SH,20190314,20181231,曾振宏,1046500,0.3,0
600679.SH,20190420,20181231,缪明华,1213000,0.3,0
600681.SH,20190301,20181231,曲毅,9948604,0.96,0
600682.SH,20190426,20181231,三胞集团有限公司,484482721,37.48,0
600683.SH,20190420,20181231,程少良,153929736,20.78,0
600684.SH,20190415,20181231,中国国际金融(香港)有限公司-中金稳定收益专户,1583220,0.19,0
600685.SH,20190323,20181231,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,7189758,0.51,0
600686.SH,20190405,20181231,UBS AG,9152399,1.51,0
600687.SH,20190430,20181231,上海刚泰投资咨询股份有限公司,64414071,4.33,0
600688.SH,20190320,20181231,华夏基金-农业银行-华夏中证金融资产管理计划,43083750,0.4,0
600689.SH,20190330,20181231,PICTET & CIE (EUROPE)S.A.,4694795,2.34,0
600690.SH,20190430,20181231,海尔电器国际股份有限公司,1258684824,19.76,0
600691.SH,20190413,20181231,UBS AG,12113062,0.51,0
600692.SH,20190328,20181231,黄妙荣,900000,0.26,0
600693.SH,20190330,20181231,姚建华,15200000,1.69,0
600694.SH,20190411,20181231,安邦人寿保险股份有限公司-保守型投资组合,44028289,14.99,0
600695.SH,20190402,20181231,东方证券(香港)有限公司,22348567,3.14,0
600696.SH,20190319,20181231,鲍再林,3557284,1.04,0
600697.SH,20190410,20181231,安邦人寿保险股份有限公司-保守型投资组合,23847285,14.99,0
600698.SH,20190328,20181231,武岑,1863548,0.19,0
600699.SH,20190423,20181231,王剑峰,23483542,2.47,0
600702.SH,20190220,20181231,招商银行股份有限公司-兴全合润分级混合型证券投资基金,2913703,0.86,0
600703.SH,20190426,20181231,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,80459989,1.97,0
600704.SH,20190416,20181231,浙江省财务开发公司,41659863,0.97,0
600705.SH,20190315,20181231,中央汇金资产管理有限责任公司,56073600,0.62,0
600706.SH,20190420,20181231,杭州泉衡投资管理有限公司-泉衡祥瑞一号私募基金,377500,0.21,0
600707.SH,20190330,20181231,深圳市鼎益丰资产管理股份有限公司,113768402,3.17,0
600708.SH,20190423,20181231,张智刚,32021422,1.44,0
600710.SH,20190326,20181231,国机精工有限公司,15082956,1.15,0
600711.SH,20190328,20181231,林奋生,127147743,6.95,0
600712.SH,20190417,20181231,洪琬玲,30634711,5.62,0
600713.SH,20190330,20181231,南京紫金投资集团有限责任公司,5881810,0.56,0
600714.SH,20190323,20181231,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,2546572,0.88,0
600715.SH,20190427,20181231,北京文资控股有限公司,377389466,20.35,0
600716.SH,20190328,20181231,赖鸿就,3250000,0.35,0
600717.SH,20190323,20181231,中国证券金融股份有限公司,5183100,0.31,0
600718.SH,20190427,20181231,沈阳森木投资管理有限公司-森木价值发现1号证券投资基金,17243922,1.388,0
600719.SH,20190323,20181231,骆申涛,2139320,0.53,0
600720.SH,20190320,20181231,汇天泽投资有限公司,14625065,1.88,0
600721.SH,20190429,20181231,西藏瑞东财富投资有限责任公司,5238496,1.31,0
600722.SH,20190213,20181231,瞿新民,1670700,0.25,0
600723.SH,20190323,20181231,袁春兰,4500500,0.68,0
600724.SH,20190329,20181231,李剑勇,2226656,0.15,0
600725.SH,20190425,20181231,云南省国有资本运营有限公司,288864712,23.44,0
600726.SH,20190427,20181231,黑龙江辰能投资集团有限责任公司,26626134,1.35,0
600727.SH,20190320,20181231,杜东元,2255911,0.64,0
600728.SH,20190412,20181231,广州佳都集团有限公司,168046096,10.38,0
600729.SH,20190316,20181231,中国建银投资有限责任公司,3082674,0.76,0
600730.SH,20190425,20181231,兰涛,2950130,0.5,0
600731.SH,20190326,20181231,湖南海利高新技术产业集团有限公司,83463775,23.5,0
600732.SH,20190416,20181231,姚同华,2657700,0.6,0
600733.SH,20190423,20181231,渤海汽车系统股份有限公司,105269045,3.14,0
600734.SH,20190430,20181231,福州开发区国有资产营运有限公司,7875000,1.26,0
600735.SH,20190330,20181231,张建华,3658209,0.97,0
600736.SH,20190425,20181231,王旭君,5772085,0.5,0
600737.SH,20190416,20181231,易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托,7817400,0.38,0
600738.SH,20190131,20181231,朱宝良,10378093,1.33,0
600739.SH,20190429,20181231,辽宁省国有资产经营有限公司,169889039,11.11,0
600740.SH,20190416,20181231,山西西山煤电股份有限公司,88045491,6.15,0
600741.SH,20190330,20181231,中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金,35972239,1.14,0
600742.SH,20190329,20181231,佘雪娟,4578634,0.9,0
600743.SH,20190425,20181231,天津华远浩利投资股份有限公司,160449031,6.84,0
600744.SH,20190330,20181231,湖南省煤业集团有限公司,5965284,0.33,0
600745.SH,20190409,20181231,茅惠英,43000000,6.75,0
600746.SH,20190419,20181231,滕铭浩,1000000,0.33,0
600748.SH,20190327,20181231,上实地产发展有限公司,896435864,48.6,0
600749.SH,20190330,20181231,杨家琪,2963881,1.31,0
600750.SH,20190410,20181231,华润江中制药集团有限责任公司,180714324,43.03,0
600751.SH,20190427,20181231,海航科技集团有限公司,602006689,20.76,0
600753.SH,20190319,20181231,王逆,2087755,1.63,0
600754.SH,20190330,20181231,上海锦江国际酒店(集团)股份有限公司,482007225,50.32,0
600755.SH,20190419,20181231,张海红,4621781,0.25,0
600756.SH,20190329,20181231,赵功锋,1413476,0.44,0
600757.SH,20190425,20181231,中江国际信托股份有限公司,6008282,0.5,0
600758.SH,20190426,20181231,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,4408234,0.33,0
600759.SH,20190427,20181231,亚太奔德有限公司,15945490,0.7,0
600760.SH,20190315,20181231,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,9957290,0.71,0
600761.SH,20190323,20181231,国泰君安-建行-香港上海汇丰银行有限公司,17180674,2.32,0
600763.SH,20190329,20181231,中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金,2968912,0.93,0
600764.SH,20190329,20181231,聂荣孙,1572600,0.4,0
600765.SH,20190222,20181231,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,17545925,2.26,0
600766.SH,20190426,20181231,徐诚东,64640000,28.83,0
600767.SH,20190429,20181231,谢章芬,1805800,0.53,0
600768.SH,20190430,20181231,何昌进,1090000,0.81,0
600769.SH,20190430,20181231,武汉葛化集团有限公司,75291177,20.08,0
600770.SH,20190420,20181231,昝圣达,239885029,18.45,0
600771.SH,20190326,20181231,蒋仕波,6210000,1.76,0
600773.SH,20190330,20181231,厦门达沃斯投资管理有限公司,12849740,1.57,0
600774.SH,20190427,20181231,赵清任,2567445,1.13,0
600775.SH,20190329,20181231,李永茂,1913400,0.21,0
600776.SH,20190401,20181231,ISHARES CORE MSCI EMERGING MARKETS ETF,4822549,0.38,0
600777.SH,20190426,20181231,北京中金通合创业投资中心(有限合伙),168350168,2.48,0
600778.SH,20190425,20181231,大商集团有限公司,77872723,25,0
600779.SH,20190427,20181231,中国银行股份有限公司-招商中证白酒指数分级证券投资基金,9400460,1.92,0
600780.SH,20190330,20181231,山西统配煤炭经销有限公司,11973658,1.04,0
600781.SH,20190420,20181231,南京东土泰耀股权投资合伙企业(有限合伙),3584101,0.57,0
600782.SH,20190423,20181231,新余钢铁集团有限公司,1772098232,55.57,0
600783.SH,20190430,20181231,夏科研,574100,0.08,0
600784.SH,20190425,20181231,崔凯,2106200,0.37,0
600785.SH,20190226,20181231,曾少玉,3580000,1.59,0
600787.SH,20190322,20181231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,9672341,0.44,0
600789.SH,20190430,20181231,财通基金-中国银行-财通基金-富春创益定增4号资产管理计划,5405406,0.8,0
600790.SH,20190418,20181231,浙江省财务开发公司,24427966,1.67,0
600791.SH,20190413,20181231,夏鑫,1153000,0.25,0
600792.SH,20190416,20181231,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,5447837,0.55,0
600793.SH,20190430,20181231,范骥,1296100,1.23,0
600794.SH,20190320,20181231,张家港保税科技股份有限公司-2015年度员工持股计划,20578000,1.7,0
600795.SH,20190416,20181231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,142500300,0.73,0
600796.SH,20190418,20181231,吴杨子,816700,0.27,0
600797.SH,20190425,20181231,江正元,8574642,0.81,0
600798.SH,20190402,20181231,宁波交通投资控股有限公司,2606631,0.22,0
600800.SH,20190312,20181231,天津环球磁卡集团有限公司,171731347,28.09,0
600801.SH,20190330,20181231,UBS AG,20711642,1.38,0
600802.SH,20190423,20181231,严方,1595800,0.42,0
600803.SH,20190312,20181231,国泰君安证券-建设银行-国泰君安君得鑫股票集合资产管理计划,15747551,1.28,0
600804.SH,20190427,20181231,北京通灵通电讯技术有限公司,59219136,4.13,0
600805.SH,20190330,20181231,广东粤财信托有限公司-粤财信托·温馨二号结构化证券投资集合资金信托计划,2626319,0.31,0
600807.SH,20190413,20181231,耿珍珠,6145000,0.69,0
600808.SH,20190322,20181231,华夏基金管理有限公司-社保基金四二二组合,9521500,0.12,0
600809.SH,20190427,20181231,中国银行股份有限公司-招商中证白酒指数分级证券投资基金,7140910,0.82,0
600810.SH,20190426,20181231,金小红,1171900,0.26,0
600811.SH,20190430,20181231,东方集团有限公司,492822091,13.27,0
600812.SH,20190323,20181231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,16737400,1.03,0
600814.SH,20190312,20181231,张文军,1249200,0.17,0
600815.SH,20190429,20181231,黎桂荷,5698700,0.59,0
600816.SH,20190430,20181231,全国社保基金一一八组合,27799944,0.51,0
600817.SH,20190423,20181231,王耀,1343300,0.83,0
600818.SH,20190418,20181231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,2509450,0.78,0
600819.SH,20190330,20181231,香港海建实业有限公司,3601071,0.39,0
600820.SH,20190413,20181231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,12009500,0.38,0
600821.SH,20190427,20181231,广州市润盈投资有限公司,20813403,5,0
600822.SH,20190326,20181231,张国雄,569348,0.11,0
600823.SH,20190322,20181231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,16078644,0.43,0
600824.SH,20190430,20181231,杨英,2274220,0.22,0
600825.SH,20190420,20181231,叶香梅,5091400,0.49,0
600826.SH,20190309,20181231,阮月英,1358300,0.32,0
600827.SH,20190430,20181231,基本养老保险基金八零一组合,8003738,0.45,0
600828.SH,20190315,20181231,朱寿彭,2574252,0.15,0
600829.SH,20190302,20181231,瞿建平,1200000,0.21,0
600830.SH,20190323,20181231,林高,2600000,0.57,0
600831.SH,20190427,20181231,中国人民财产保险股份有限公司-传统-普通保险产品-008C-CT001沪,3458942,0.57,0
600833.SH,20190413,20181231,邱淑芳,1071500,0.48,0
600834.SH,20190427,20181231,张苏娥,1380000,0.29,0
600835.SH,20190316,20181231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,11181877,1.09,0
600836.SH,20190330,20181231,汤泽春,1111000,0.17,0
600837.SH,20190328,20181231,上海报业集团,150668553,1.31,0
600838.SH,20190328,20181231,叶伟锋,1259000,0.31,0
600839.SH,20190418,20181231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,13656810,0.3,0
600841.SH,20190323,20181231,钱惠忠,2032731,0.23,0
600843.SH,20190416,20181231,陈燕,3263500,0.59,0
600844.SH,20190419,20181231,江苏丹化煤制化学品工程技术有限公司,8050600,0.79,0
600845.SH,20190413,20181231,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,3946193,0.45,0
600846.SH,20190413,20181231,张真勇,2280000,0.36,0
600847.SH,20190418,20181231,齐善乐,4007200,2.61,0
600848.SH,20190403,20181231,普洛斯投资管理(中国)有限公司,10000000,0.89,0
600850.SH,20190424,20181231,李仲,3814567,0.9,0
600851.SH,20190416,20181231,新华信托股份有限公司-新华信托华睿系列·金沙4号证券投资集合资金信托计划,15247568,1.26,0
600853.SH,20190330,20181231,孙培好,1279933,0.2,0
600854.SH,20190427,20181231,沈国安,1795700,0.35,0
600855.SH,20190423,20181231,叶德智,2044080,0.58,0
600856.SH,20190430,20181231,黄博,36321717,2.66,0
600857.SH,20190326,20181231,宁波鹏源资产管理有限公司,4230069,1.89,0
600858.SH,20190329,20181231,鲁商物产有限公司,9673327,1.86,0
600859.SH,20190323,20181231,周宇光,12614567,1.63,0
600860.SH,20190326,20181231,廖伦万,2506274,0.59,0
600861.SH,20190413,20181231,平安银行股份有限公司-新华鑫益灵活配置混合型证券投资基金,1799950,0.57,0
600862.SH,20190319,20181231,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,11211962,0.8,0
600863.SH,20190418,20181231,谢升敬,30081300,0.52,0
600864.SH,20190419,20181231,哈尔滨投资集团有限责任公司,796834680,37.79,0
600865.SH,20190323,20181231,陈夏鑫,3660000,0.97,0
600866.SH,20190326,20181231,广东省广新控股集团有限公司,117983606,18.28,0
600867.SH,20190417,20181231,汇添富基金管理股份有限公司-社保基金1103组合,20000025,0.98,0
600868.SH,20190409,20181231,中科中睿能源科技有限公司,75216900,3.96,0
600869.SH,20190425,20181231,蔡强,41160950,1.85,0
600870.SH,20190330,20181231,耿民生,6755999,1.29,0
600871.SH,20190326,20181231,东海基金-兴业银行-华鑫信托-慧智投资47号结构化集合资金信托计划,66666666,0.35,0
600872.SH,20190330,20181231,中国农业银行股份有限公司-汇添富中国高端制造股票型证券投资基金,7723488,0.97,0
600873.SH,20190314,20181231,北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金,62000000,1.99,0
600874.SH,20190328,20181231,中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金,1537017,0.11,0
600875.SH,20190330,20181231,南方基金-农业银行-南方中证金融资产管理计划,8480400,0.27,0
600876.SH,20190330,20181231,宜兴环保科技创新创业投资有限公司,1877247,0.34,0
600877.SH,20190325,20181231,王建军,3016600,0.44,0
600879.SH,20190404,20181231,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,69714174,2.56,0
600880.SH,20190426,20181231,汪林冰,4843362,0.44,0
600881.SH,20190426,20181231,长春市城市发展投资控股(集团)有限公司,109722935,3.38,0
600882.SH,20190427,20181231,陕西省国际信托股份有限公司-陕国投·沪秦34号证券投资集合资金信托计划,6743083,1.65,0
600883.SH,20190420,20181231,保山市永昌投资开发有限公司,15531700,6.58,0
600884.SH,20190425,20181231,杉杉集团有限公司,267073986,23.79,0
600885.SH,20190330,20181231,挪威中央银行-自有资金,8152534,1.09,0
600886.SH,20190329,20181231,上海重阳战略投资有限公司-重阳战略英智基金,54369047,0.8,0
600887.SH,20190228,20181231,胡利平,79340536,1.31,0
600888.SH,20190413,20181231,中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金,2181362,0.25,0
600889.SH,20190412,20181231,南京金鹰国际贸易有限公司,1954273,0.53,0
600890.SH,20190427,20181231,天津和讯商贸有限公司,7280000,1.26,0
600892.SH,20190426,20181231,深圳市大晟资产管理有限公司,50539752,9.03,0
600893.SH,20190329,20181231,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,26292625,1.17,0
600894.SH,20190426,20181231,吴军,2889002,0.34,0
600895.SH,20190420,20181231,中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金,3732904,0.24,0
600896.SH,20190328,20181231,李自华,6296521,0.72,0
600897.SH,20190426,20181231,铭基国际投资公司-MATTHEWS ASIA   FUNDS(US),1948410,0.65,0
600898.SH,20190430,20181231,嘉兴久禄鑫投资管理合伙企业(有限合伙),4432500,1.76,0
600900.SH,20190430,20181231,中国三峡建设管理有限公司,880000000,4,0
600901.SH,20190425,20181231,江苏交通控股有限公司,640000000,21.43,0
600903.SH,20190423,20181231,贵阳市工业投资(集团)有限公司,292210422,35.94,0
600908.SH,20190330,20181231,无锡灵通车业有限公司,12644772,0.68,0
600909.SH,20190326,20181231,浙江东方金融控股集团有限公司,72000000,1.99,0
